clip_id,lab_colors,rgb_colors,mean_lightness,mean_saturation
20250419_030334,"[[87.12231368221985, 134.37020718503294, 156.5311845427337], [133.3348318749109, 135.6312450788, 164.21526738086212], [16.07836525432956, 130.32792857025774, 134.08949650395067], [50.99621015048303, 133.3146859906427, 148.01263754657856], [191.24942610212338, 135.14231020831568, 170.78921433804518]]","[[102, 76, 35], [154, 119, 62], [26, 19, 8], [62, 44, 18], [221, 178, 107]]",95.75622941281334,204.65178436697164
20250419_203752,"[[208.39281600431016, 133.57131919648378, 140.32785746967875], [24.959433254594003, 132.11273547100396, 139.0098118550961], [156.2438098912745, 133.4261423047652, 143.37329865361406], [115.94655304537419, 135.87389463216064, 149.23291717080426], [67.45307124701073, 137.60154347126743, 153.9403611649812]]","[[221, 199, 181], [36, 24, 8], [167, 144, 121], [130, 102, 72], [85, 56, 23]]",114.59913668851273,197.93189811000119
20250419_222455,"[[44.185453579237475, 129.39985223069317, 138.28341670387817], [98.67017114380593, 131.2522601991047, 141.39218052878743], [9.422354333122207, 129.10392023799844, 128.82821187566046], [70.10221256166561, 130.0046166243757, 140.50140852880256], [135.59369422883438, 131.93271299946798, 138.9195029295153]]","[[49, 42, 28], [103, 88, 70], [15, 12, 13], [74, 63, 46], [138, 124, 109]]",71.59477716933311,189.53965774381803
20250421_013807,"[[8.122760790053457, 128.95054710625476, 127.66395120054875], [0.47091592323021914, 128.04167245068365, 127.97890274224044], [33.3689513429604, 135.40020217979168, 137.9826339608445], [16.14838855252208, 131.60688578842576, 129.84236395773078], [26.009712567849483, 133.4718417150717, 134.75768911620975]]","[[10, 11, 13], [0, 0, 2], [46, 30, 21], [25, 19, 18], [37, 25, 20]]",16.82414583532313,186.0710703688215
20250422_011330,"[[167.97900454405755, 133.51964698630812, 137.92094233658733], [6.3726592974255425, 129.06099310963006, 127.75002070084291], [77.7314859083393, 127.45431414895359, 137.76446491167727], [115.77059721405232, 130.84717840511695, 135.94836973157663], [40.4463948245191, 131.9992245292869, 136.79220590884503]]","[[175, 155, 143], [10, 8, 11], [75, 71, 57], [115, 105, 95], [47, 37, 28]]",81.66002835767877,188.00388276713974
20250423_003550,"[[153.75966378574387, 131.7419750640824, 144.9458771540377], [17.456018167735394, 129.42583069309887, 128.84046698376022], [62.282829379559665, 140.63995387289344, 141.89286177839284], [187.30357338099773, 130.46572752687723, 141.3980681085426], [104.86179740597515, 144.29861507267407, 147.45905263859132]]","[[161, 142, 117], [22, 20, 21], [80, 50, 39], [194, 178, 156], [130, 86, 66]]",105.13277642400234,195.39673759845846
20250424_013753,"[[134.85019745719507, 134.51472628500386, 150.97059588272128], [13.644357280698316, 128.8538750890332, 128.79397457182216], [162.42882359356332, 131.8540201485424, 147.24545382969603], [72.9750754288582, 151.27430151404835, 152.9603548459307], [42.570611614765326, 130.3369183838761, 134.65884765326416]]","[[148, 121, 88], [17, 17, 17], [172, 151, 120], [106, 51, 31], [47, 40, 32]]",85.29381307501605,196.91522932911138
20250424_112214,"[[36.28218438086638, 127.1402923948097, 136.5901886821996], [195.06363571404614, 128.69473111244392, 121.67940223995255], [142.29340382262998, 127.06021662511914, 129.79741062303714], [3.7546439560493923, 128.5609319424993, 128.55134616927955], [79.21958241175543, 129.3191048066137, 130.76610900900025]]","[[39, 36, 25], [182, 189, 201], [132, 134, 132], [4, 4, 4], [76, 72, 70]]",91.32269005706947,182.21376020439604
20250425_235501,"[[140.22504031465817, 132.65527985095846, 148.32840648620626], [19.754107159741814, 127.57960106959169, 130.0343851387132], [103.00148694111726, 131.47020561715473, 139.01724989202884], [192.98531371748828, 131.26582453995607, 138.4241449272895], [56.01146675695611, 127.46963305089126, 134.39142356827082]]","[[151, 128, 97], [23, 23, 20], [107, 93, 77], [199, 183, 167], [55, 53, 44]]",102.39548297799232,189.69926219232963
20250427_002945,"[[71.8060873212288, 144.6701210889945, 151.05269104484472], [222.98484387552878, 130.4968892181523, 133.57534061212618], [20.593406859326677, 130.33206279969542, 130.14670721552588], [120.5929005114303, 135.47202948433946, 145.20340109501282], [187.21544037479623, 130.22933646715367, 139.76859968850735]]","[[97, 55, 31], [226, 216, 209], [27, 22, 21], [133, 107, 83], [192, 178, 160]]",124.63853578846215,193.94117056392025
20250427_210918,"[[86.5854942055413, 134.0560468765552, 126.47036182479394], [217.35860428229665, 127.23153053132322, 141.7028263283159], [53.611717059224816, 128.59908674534884, 138.65157120095782], [134.951863303068, 130.48920211701798, 138.73983413054827], [16.393597930316275, 129.7887336771784, 127.45716427834152]]","[[87, 76, 83], [221, 212, 188], [55, 49, 35], [136, 124, 108], [21, 20, 21]]",101.78025535608941,187.24354265640522
20250428_152704,"[[147.63989001526252, 127.73239851454612, 104.54776905905308], [76.6079149413922, 122.31441115766785, 136.0174705109864], [133.43228454048526, 118.35521571766277, 151.08998119378467], [220.6875438887775, 127.9651529450659, 131.60555200222265], [177.19933241490935, 126.88266402697782, 109.37421106672124]]","[[109, 141, 180], [66, 73, 58], [122, 128, 84], [216, 216, 210], [145, 172, 203]]",151.11339316016537,178.1989387905761
20250430_002248,"[[135.96948472788156, 128.05244696880774, 151.63857511753397], [12.265300130706109, 128.66963283743095, 129.09883132193266], [82.69173302732541, 147.19076062978638, 149.656646498804], [176.4403802355249, 127.82035736509246, 145.91453661358253], [50.025411644943546, 140.65907077833413, 143.4145811360158]]","[[140, 125, 87], [17, 16, 14], [111, 63, 43], [179, 168, 138], [69, 40, 26]]",91.47846195327631,197.10311770768232
20250501_023719,"[[229.60965423171007, 129.6735026190193, 133.32269793960975], [20.0697153616389, 130.357731736225, 130.55007367411943], [140.69458755634292, 134.988542737995, 148.6974733989039], [180.76697704144422, 129.94077427539762, 145.4545110446037], [69.18644151004483, 144.5017055994338, 148.15441609592463]]","[[232, 225, 216], [27, 22, 21], [154, 127, 97], [187, 171, 142], [94, 54, 34]]",128.06547514023617,194.66045434331272
20250501_165211,"[[160.18344177962513, 131.34238932865813, 134.0336901498408], [66.42295804965306, 135.24071453888982, 135.5737034207214], [19.02778258776796, 131.23982444984836, 129.93360772745731], [107.18125529555478, 133.8499767074793, 146.26769966705277], [203.08392910201525, 128.51774613148157, 131.73370630755096]]","[[162, 150, 141], [75, 57, 51], [27, 21, 21], [117, 95, 70], [200, 197, 192]]",111.17987336292322,189.22816001801738
20250503_022551,"[[47.748359214538766, 130.81384954301188, 140.28457909779488], [180.15901436157873, 133.93212322603873, 137.06728755663275], [13.837215982105747, 130.88139106703701, 130.30625010140955], [83.94955264066202, 127.31240094226933, 142.28505106615168], [131.62290214703324, 133.58486884624776, 138.2732184882109]]","[[54, 43, 28], [189, 169, 157], [22, 16, 13], [83, 76, 55], [138, 119, 106]]",91.46340886918371,190.26561100405078
20250503_130557,"[[73.85406816073956, 133.1869489572554, 137.6464290772609], [118.0005546456536, 132.40034389463437, 138.97066785329577], [212.25152759844485, 128.73388871564234, 132.82109145988446], [34.61685564637332, 130.30610000341994, 129.81619002591253], [160.82483720219483, 130.9349850617451, 134.94282129931457]]","[[80, 64, 54], [123, 107, 93], [210, 207, 200], [38, 33, 33], [160, 150, 141]]",119.90956865068124,188.0816787674576
20250503_215040,"[[77.45086074928169, 191.14530599429287, 49.33380760928394], [34.29174530064808, 169.63694826866663, 77.02784409820191], [152.02478557252027, 150.54699456382014, 147.13729225993438], [196.40549398421126, 121.74445738156487, 111.96506006202637], [99.09667456221777, 157.5121683232682, 103.29906920601809]]","[[78, 23, 199], [38, 6, 108], [191, 128, 111], [156, 195, 221], [118, 75, 132]]",111.85391203377583,189.59785319111955
20250504_223537,"[[77.8703830185601, 133.16291573874597, 145.73473006451638], [10.113339686918252, 129.36728473790262, 128.72474480624345], [173.26724881295263, 128.6014361341416, 141.40700602676898], [41.42297036493097, 132.52775250164143, 137.42782595640207], [120.36231557015567, 132.7935466385022, 145.2328865758692]]","[[87, 68, 45], [16, 13, 14], [175, 164, 142], [50, 38, 27], [128, 108, 83]]",84.60725149070353,191.75183550713638
20250505_205911,"[[76.63290497333442, 133.82279160110372, 135.6576763950881], [121.40016570561909, 134.0724610319859, 140.1467489944377], [172.81936631746186, 130.73865668525815, 145.21673182427074], [30.2434214289771, 132.73299118397676, 125.70297204992318], [71.1813215699708, 139.97590302091706, 109.5140262954276]]","[[82, 67, 59], [130, 108, 93], [180, 162, 134], [34, 30, 35], [67, 61, 95]]",94.45543599907265,188.0879113668152
20250506_140153,"[[73.7418992411862, 121.47683934547767, 139.93315775026846], [191.61244246989276, 128.38111887264907, 131.86751204487723], [29.068755472724035, 125.32526369520706, 132.20667125777373], [151.18412659004292, 127.79993530993205, 125.33648152944545], [113.64018199552041, 121.11674960399179, 141.42711314286834]]","[[63, 70, 50], [187, 184, 179], [28, 31, 25], [138, 143, 148], [102, 108, 83]]",111.84948115387326,183.34334977227354
20250507_210216,"[[3.748690503172547, 131.15887892200993, 125.36914167127627], [238.25913603459264, 128.92482616636693, 152.48270148850798], [22.42989125596056, 166.41385719823566, 74.81110545648528], [111.75843058773259, 158.87224633858924, 167.91077844043753], [59.72543446291023, 192.3955319519563, 40.56191354812718]]","[[9, 2, 11], [254, 234, 190], [0, 3, 100], [161, 81, 38], [0, 2, 194]]",87.18431656887371,198.27199713032485
20250507_211004,"[[5.98170997962396, 133.47766330478984, 127.79994484927026], [146.04619424351606, 154.50907205805936, 160.8858611129823], [28.085457364109086, 149.00036391162146, 138.93586421729188], [239.1871203292863, 127.11248053301048, 141.4180426778307], [74.84503468110708, 156.15204480496024, 153.89246632059093]]","[[17, 4, 10], [194, 119, 83], [57, 15, 16], [246, 237, 212], [115, 48, 31]]",98.82910331952851,204.19473315226045
20250507_221317,"[[7.497389896419087, 129.85102418235064, 128.89048952674568], [79.34099956551793, 127.19443237031325, 131.3257173105711], [45.15246862586108, 142.25710183025575, 142.25816321074208], [230.76906061987526, 131.0739610192626, 140.8418967086291], [116.17647397912214, 124.32359701892534, 130.08326151536028]]","[[13, 10, 10], [73, 73, 68], [67, 35, 24], [242, 224, 204], [102, 110, 104]]",95.7872785373591,187.8605960466194
20250507_222944,"[[21.36540327832683, 160.50008832152548, 94.68750452244768], [108.25058920222055, 208.5711362169545, 52.487654010348535], [7.103257912339789, 135.52433691571238, 125.21890170875095], [195.71565712771996, 138.10930869580898, 160.63001529679855], [58.09417423480226, 182.0811909504718, 72.91198384473716]]","[[38, 2, 70], [155, 5, 229], [21, 5, 16], [226, 181, 130], [81, 3, 140]]",78.10581635108187,198.78349795268787
20250509_000301,"[[158.90411749258638, 130.8858157659572, 145.21433041404543], [11.366144705443105, 129.41962087856245, 128.7588281177086], [78.17184967932373, 151.29253727733072, 152.74570893072894], [43.23237453683774, 132.96531939221296, 137.11982752683502], [129.48974272671194, 139.89529259927562, 149.23838454241292]]","[[165, 148, 120], [17, 15, 15], [113, 56, 35], [51, 39, 29], [150, 113, 85]]",84.23284582818057,197.72040604553484
20250509_225120,"[[76.76389122534715, 129.76029782247372, 128.61906121302425], [112.19261230149272, 130.44178690961255, 129.75418355243056], [162.0078038579643, 147.99692439750672, 137.95660184607303], [25.4929978527921, 129.1810971084095, 125.85221479823127], [253.0372621218849, 128.78065191272094, 128.54793225068593]]","[[72, 70, 70], [108, 103, 102], [192, 141, 139], [27, 27, 31], [253, 253, 253]]",125.89891347189624,186.26496843352442
20250510_104209,"[[111.58001163740991, 130.9779468153996, 129.49068703187055], [215.47800682186204, 128.50550607019156, 145.67589386835633], [40.68479601137754, 130.76465309513827, 119.67295471545825], [79.48397589375212, 129.73413032860267, 123.10432489253355], [152.504993787588, 132.340370893849, 134.8744919555137]]","[[107, 102, 101], [223, 209, 178], [35, 39, 52], [71, 73, 81], [155, 141, 133]]",119.94635683039792,184.70007346785647
20250511_232219,"[[154.72741227837443, 132.7461208429855, 145.24909502507398], [17.917568179414715, 130.22242107164269, 130.0495291171198], [119.5275309378807, 134.42017078005043, 149.69946091272288], [194.34857333352005, 131.46562990400224, 138.22958868960532], [69.05390759330143, 146.45839999750754, 150.19209229567994]]","[[164, 142, 116], [25, 20, 18], [132, 106, 76], [201, 185, 169], [97, 52, 31]]",111.11499846449826,196.5095615904129
20250512_183400,"[[65.09759492390356, 133.186956265776, 134.03019440768708], [166.04345025849813, 131.34521585415175, 133.76580921346678], [17.420709295734596, 130.3378815641574, 129.87775563762204], [118.68747501442363, 134.69291651787984, 139.62132546946626], [234.95619973898584, 128.3018787959322, 129.1045693064053]]","[[71, 58, 51], [167, 156, 149], [24, 20, 19], [127, 106, 92], [232, 231, 229]]",120.44108584630915,187.2875280646706
20250513_192744,"[[157.49840441198518, 127.1109193537678, 131.06262996635252], [63.41376038050093, 129.91086193683566, 130.89192850132977], [113.46692325092845, 127.90469977071143, 134.17846168637888], [172.7928397603056, 157.92812500692136, 153.8795569009359], [198.41011772403436, 130.75052898052235, 131.9905862087608]]","[[149, 149, 143], [61, 58, 56], [107, 105, 95], [226, 143, 121], [198, 190, 186]]",141.11640910555093,191.7312505109756
20250514_104229,"[[112.73355062976313, 132.26968852760172, 124.02544466258273], [10.2051093359998, 130.1079721399159, 127.26259529216269], [203.02939690339446, 125.37427260650543, 149.21614504035], [62.610616232697495, 136.34552042756235, 120.51646250835898], [66.37311932584777, 177.46425915896657, 55.96183115009309]]","[[108, 102, 110], [17, 13, 16], [207, 198, 158], [64, 54, 70], [36, 35, 176]]",90.99035848554054,185.2537494650296
20250514_104424,"[[67.48320661674809, 136.977799303719, 131.59230462143108], [11.891702119024785, 131.46132639772054, 126.94216169175262], [148.53236123606143, 136.76761608176722, 132.07353497111922], [113.15991857550082, 128.69479981954643, 126.55462087493672], [189.62377870085123, 146.2513382181885, 117.85384438301966]]","[[76, 58, 58], [19, 13, 19], [156, 135, 133], [103, 105, 108], [207, 172, 203]]",106.13819344963727,186.22860740674565
20250514_110333,"[[91.7698684099614, 134.15028335971, 128.3600205689196], [8.607641849245105, 130.6068190189611, 126.80308999439401], [217.93599883316364, 127.74295936030967, 140.15334674228157], [150.21881079213415, 129.22671926484537, 140.28678678989678], [52.965168434454135, 131.5277320534817, 134.29277328883222]]","[[94, 81, 84], [14, 10, 15], [220, 212, 190], [152, 140, 121], [57, 47, 41]]",104.29949766379168,187.209491453152
20250516_002244,"[[241.5978691370074, 129.7021747817864, 130.17566511565815], [26.01691719165133, 130.7387683710658, 130.6735193700278], [185.92720892556326, 130.6357347321805, 147.2894938108086], [66.51670137125814, 143.66911446510775, 146.70123886062913], [163.4515343639467, 131.33953616778783, 150.67768683443506]]","[[243, 238, 235], [32, 27, 25], [195, 176, 143], [89, 52, 34], [174, 152, 116]]",136.70204619788538,194.1404031095124
20250516_215223,"[[48.900300385440794, 132.78949094749174, 138.95411279094685], [182.248804897998, 131.11848286900832, 134.3257355093438], [12.230733774008456, 130.9960499234639, 129.95400310738106], [101.12700813611427, 135.40684214451426, 147.82373523297574], [142.1727377979101, 137.43357033017415, 174.07388894989822]]","[[56, 43, 31], [185, 173, 164], [20, 15, 14], [114, 88, 63], [169, 126, 50]]",97.33591699829432,197.33749288994483
20250517_132756,"[[216.13521840707264, 125.55640580932321, 138.9090865982647], [91.65346206234162, 123.95009648864333, 137.9433884721631], [134.25445796790507, 121.77673409436193, 144.27648299274458], [38.151843213391004, 125.59949263266122, 131.4252744094843], [171.80491609823895, 117.21569236312769, 157.13653515777403]]","[[214, 212, 193], [82, 86, 69], [124, 128, 98], [35, 39, 33], [163, 168, 110]]",130.39997954978986,187.8647738022717
20250518_113153,"[[48.28840842532345, 134.90188459622487, 134.95489390081195], [193.82690887891152, 125.34356553942197, 132.58878776890515], [138.7527548274357, 130.44874941618056, 137.42170362853142], [82.95018668934605, 134.5486003720702, 138.09717732666394], [12.571814818062549, 130.0658029117889, 128.37158648114246]]","[[57, 43, 37], [184, 188, 179], [139, 128, 114], [91, 72, 60], [19, 15, 16]]",95.27801472781584,187.66103179387773
20250518_122358,"[[157.79920564566794, 132.52070367992627, 138.55928605436202], [67.99658501181914, 132.3363100060691, 133.36785078731677], [209.3736990961661, 127.65670715389649, 133.7213995921531], [109.82778145979218, 132.1783470894793, 133.5737297481483], [26.412581785172392, 129.9233714535365, 129.93682203996067]]","[[163, 146, 131], [71, 60, 55], [206, 204, 194], [111, 98, 93], [30, 27, 27]]",114.28197059972356,187.23024975010358
20250518_122451,"[[23.994274039345214, 129.7440177791099, 129.56563339675267], [205.78816749056253, 127.53896572144407, 133.97376222441937], [159.57748274537875, 133.76030019588453, 140.1289381105892], [107.01972945767655, 132.9527465025108, 133.41469873523556], [64.00864704044525, 132.07715429180374, 132.6879770501284]]","[[27, 25, 24], [202, 200, 190], [168, 147, 130], [109, 97, 91], [68, 57, 54]]",112.07766015468167,187.52451327181004
20250520_004414,"[[108.63215956473118, 132.10300848275284, 138.91010857766568], [39.681361948725076, 131.93585171579784, 137.06035828151064], [155.13421209948677, 134.31345005930294, 139.00900164836688], [73.06742873924252, 128.24370824645803, 139.82609097844045], [10.361555711875901, 130.32859758279352, 129.03397043653897]]","[[113, 97, 84], [47, 36, 25], [165, 142, 128], [74, 67, 50], [18, 13, 12]]",77.37534361281229,189.6732044564458
20250520_183834,"[[101.19159474720894, 131.80577822942536, 135.41252592557902], [133.1630421475794, 137.3329663386496, 143.5852221494614], [13.271906844721784, 129.5272949628992, 129.76710190428844], [173.38313386169983, 131.32404301023652, 137.37742822343606], [74.26832715017366, 131.1876477147614, 135.31738686013287]]","[[103, 91, 82], [149, 118, 99], [19, 16, 15], [177, 163, 149], [77, 67, 58]]",99.05560095027673,189.90506418506075
20250521_120426,"[[6.245137145857555, 129.13588912622586, 127.89348590032989], [119.12558537037495, 133.65176265424662, 134.74380414182545], [39.16220136338806, 131.50708918187036, 129.2006814056108], [188.82502192351032, 135.9542079668395, 131.8954372724632], [75.03203590472667, 132.26119580380995, 131.7547279168929]]","[[10, 8, 11], [123, 107, 101], [43, 37, 37], [197, 177, 176], [77, 67, 65]]",85.67799634157151,186.3997034472837
20250522_043532,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375618
20250524_012112,"[[156.85233184697077, 129.54625986908883, 148.5367464939057], [64.92913678620812, 143.13753147336314, 147.09175286060102], [15.493296814719912, 129.64079810405954, 129.7463014533485], [185.7444220887949, 128.68819090384542, 144.99944352656073], [102.06611572170951, 148.70781376103406, 152.39140297351375]]","[[163, 146, 112], [88, 50, 31], [21, 19, 18], [190, 177, 149], [135, 81, 56]]",105.01706065168064,198.50877954042153
20250524_172758,"[[186.6506000890854, 128.1397539326205, 143.39532609062368], [24.485974614386876, 129.9252093331495, 129.6324936368372], [55.21258445839791, 131.83664480236894, 125.5298413036681], [161.26654199712874, 130.43068589729708, 140.4309151745386], [106.9589922216583, 133.1615902364908, 130.20719342811938]]","[[190, 178, 152], [28, 26, 25], [54, 50, 56], [165, 151, 132], [108, 95, 95]]",106.91493867613144,187.15651454467695
20250525_223520,"[[105.80462447218274, 130.3468892801159, 153.0692631821965], [9.874741906664006, 129.25405891443316, 129.15102578536437], [39.29761711003751, 132.10068753259932, 142.67268335941318], [139.50441719613804, 131.4165659177547, 147.4621073122239], [74.47694043799856, 131.12156691334286, 153.36165366053538]]","[[113, 95, 56], [16, 12, 10], [50, 36, 19], [147, 128, 98], [84, 66, 29]]",73.79166822460417,195.50066455367352
20250526_205718,"[[138.8807920169109, 132.2250068758514, 146.71775023530273], [42.675712336870944, 130.6635823853888, 137.4088259654125], [14.597373134340742, 130.55836902586728, 130.20536558918738], [88.73912581046075, 137.36640220024796, 144.15433307728966], [182.54880779970966, 131.77573680926147, 142.30803984599086]]","[[148, 126, 99], [48, 40, 28], [23, 17, 15], [103, 75, 56], [190, 172, 150]]",93.4883622196586,192.91695200906406
20250528_011702,"[[113.96476244040998, 144.82663480852412, 154.8021983184213], [69.116174032098, 149.68243553666332, 152.68898608045993], [16.314222684469982, 129.68030292016326, 129.94005076156137], [136.82659254065504, 132.23060337514644, 149.75798353997388], [156.7144421024606, 130.96587624230324, 146.91795162980662]]","[[142, 94, 62], [101, 50, 28], [22, 19, 18], [147, 124, 91], [163, 145, 116]]",98.58723876001872,201.19674096650402
20250529_004900,"[[16.624571331110445, 129.11941987508587, 129.58073159468128], [174.13298378489117, 129.0176747880623, 146.02114005264167], [53.56096133660541, 139.27925965089767, 143.68863574346145], [87.08673063332537, 149.6369933859919, 151.81089281031436], [141.89102857525285, 132.57685443100368, 149.6511306595032]]","[[22, 19, 18], [181, 165, 134], [71, 43, 29], [120, 66, 45], [152, 129, 96]]",94.65925513223705,198.19728442621647
20250530_231506,"[[22.665717557910284, 132.57018439695307, 126.50371665847737], [126.75764350304095, 130.95644722757865, 153.63479794077682], [54.38722894948389, 135.65990536494934, 137.20806515241455], [227.10874463443116, 127.39718675546392, 144.45680903660127], [89.5620405294737, 136.27256530631587, 148.5679180666759]]","[[29, 23, 27], [135, 115, 75], [65, 47, 38], [234, 223, 193], [104, 77, 50]]",104.096275034868,194.45509371830275
20250601_013314,"[[103.93107509854285, 149.47167532343454, 151.46603386699547], [13.115246020211032, 129.39409850988432, 129.21949379416344], [168.19155357344573, 129.41618539007166, 146.16061639572297], [63.268986875338314, 146.79999594881872, 148.97127816283043], [142.32524081483345, 131.79008776288023, 148.98498933327267]]","[[137, 81, 59], [19, 16, 15], [174, 158, 128], [90, 47, 29], [151, 131, 99]]",98.16642047647429,199.78925252487437
20250602_001605,"[[18.268552248473213, 130.1177197287813, 128.5743602502974], [197.6853172283617, 132.2731663937208, 132.63245358030844], [53.60921043706046, 139.22710766555832, 140.0406347102488], [164.17317763528106, 133.04509935399838, 134.880699093135], [100.10580990840916, 138.99172268683967, 138.64537299395576]]","[[24, 21, 22], [202, 188, 184], [70, 43, 33], [170, 153, 145], [114, 86, 77]]",106.76841349151712,190.69833703516537
20250603_002736,"[[148.23251530891494, 131.98806694997904, 141.64645995525547], [34.35534113889329, 134.82251403708983, 137.8082156951294], [113.19257020211482, 135.69542025198646, 142.03624174316067], [68.53884997126043, 134.5534851877655, 137.07820301389754], [79.34255485501404, 164.88007287701498, 156.10758107205697]]","[[154, 137, 117], [46, 31, 22], [124, 100, 82], [77, 59, 50], [130, 44, 31]]",88.73236629523952,200.39504741684678
20250603_215920,"[[13.412930359920011, 130.66997879241396, 126.62050427722518], [121.0560737967757, 132.6098077823002, 133.6958278516994], [159.32299269024568, 129.48073662877363, 137.15148394597608], [57.25043484378322, 137.10044324551174, 134.8200109903079], [90.99605892959023, 144.37404648122063, 144.09358003839128]]","[[19, 16, 20], [123, 110, 104], [159, 150, 135], [69, 48, 45], [114, 73, 58]]",88.40769812406297,191.02779823492415
20250605_022714,"[[210.5643353716532, 132.53451603152834, 129.3771419935372], [44.83731471527566, 131.93113056342105, 138.61839243768844], [85.40794619855834, 127.8148588368258, 141.44100368088672], [135.03900945858788, 133.73377522902027, 138.15901094808325], [5.984379471332936, 128.7801866755936, 127.91087800222145]]","[[214, 202, 203], [51, 41, 28], [85, 78, 58], [142, 123, 109], [6, 7, 10]]",96.3665970430816,188.20136382527156
20250605_164830,"[[111.02224011767412, 133.0876129053205, 160.50585531617085], [148.75317277693952, 131.62174132342057, 176.01569000888537], [197.71953177810366, 128.75930151753806, 128.4582472516329], [75.7169682667197, 132.50118101874133, 138.5084799203377], [31.10579309058116, 134.6554748932273, 132.29345463462766]]","[[126, 99, 49], [168, 136, 51], [191, 191, 191], [81, 67, 54], [42, 29, 26]]",112.86354120600363,198.12402055558692
20250606_042628,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375618
20250606_232543,"[[38.249385855978396, 119.92686661666237, 139.0711360573244], [133.60849874627132, 112.38745643161971, 153.45781330845998], [169.736208839888, 122.49522812979579, 145.53037012323458], [67.8360969086367, 114.45867113829777, 148.17189936843076], [99.77459308828514, 112.72087144214186, 151.84901964031485]]","[[30, 41, 22], [112, 131, 81], [162, 163, 131], [51, 67, 31], [78, 98, 53]]",101.84095668781191,188.08339856941114
20250609_022830,"[[144.8876408930693, 130.66293721573084, 149.3158943393051], [10.031399867730528, 128.9461719196863, 128.2432761835365], [46.998158367427656, 137.06272087521654, 140.6144863403009], [82.8942007315281, 147.56678581879262, 151.34099678792234], [180.38816929689347, 128.86906404779538, 145.53673048669944]]","[[152, 133, 99], [14, 14, 14], [61, 39, 27], [112, 63, 40], [185, 172, 142]]",93.03991383132981,196.48135319826014
20250610_002820,"[[252.52581232353708, 128.12334871541108, 129.73334051084015], [76.75939357547335, 144.25867566204454, 147.89587110342302], [166.34874556997335, 128.04399048396363, 150.42345551649868], [23.81349469776083, 130.5792144061315, 131.07549648540598], [219.2438963387292, 129.2551693842534, 139.8566095572745]]","[[252, 252, 250], [101, 60, 41], [173, 157, 119], [30, 25, 22], [225, 213, 194]]",147.73826850109475,192.3867673139595
20250611_012123,"[[64.7357014511065, 145.354731388132, 148.63590504690006], [167.6458482929937, 128.64589508542204, 149.17049431101336], [16.109259139463944, 129.9668134838346, 130.425771936043], [148.96566498413983, 131.44934812855115, 151.2721871313077], [110.30179885157351, 148.25774645122397, 152.23878533335983]]","[[90, 49, 30], [173, 158, 122], [23, 19, 16], [159, 136, 99], [143, 88, 63]]",101.55165454385549,200.38189564630576
20250611_103956,"[[178.4680449588563, 126.60469277524004, 107.14337136316897], [78.26246000129697, 119.54664408338301, 142.20123675190322], [122.91602245659548, 119.43330797268946, 144.2127837532852], [193.37787953021186, 126.9882450839877, 135.1231843655261], [27.259442626371808, 122.62657965366863, 133.4422934666787]]","[[144, 173, 208], [66, 75, 50], [109, 117, 86], [188, 187, 174], [23, 31, 22]]",120.05676991466649,181.10787950182618
20250613_012345,"[[160.19852709022362, 130.47655111400215, 145.16933268258555], [63.80844443686666, 147.4237715136496, 152.19891262943148], [18.340057923179373, 129.9074197568792, 130.55804119277423], [141.2787710144103, 131.85981297872686, 147.01334949711233], [101.82528613842192, 150.37046944090605, 152.50954173973557]]","[[167, 150, 122], [92, 46, 23], [24, 21, 19], [150, 130, 100], [136, 78, 55]]",97.09021732062038,200.58304758971542
20250613_202953,"[[186.91803824450415, 134.74686898767249, 145.60267344789685], [64.47191631829604, 140.44040796788062, 139.99161393137496], [118.29838506180413, 135.1268993087962, 101.52303249502435], [117.63901622759147, 149.8634799520826, 160.88330268486934], [15.678471548968048, 132.05261049704507, 128.2565625446852]]","[[202, 174, 148], [82, 52, 43], [94, 108, 155], [154, 94, 56], [25, 17, 19]]",100.60116548023277,193.93037909610035
20250614_090318,"[[31.690410451510985, 124.58806921533983, 133.42877643386856], [217.19765731236419, 126.07033079664708, 128.8000867263815], [77.40234356334003, 123.18405936369788, 139.24645531783545], [124.19641075703107, 122.02930028551869, 139.74545844811416], [163.4746250725539, 127.58556863859539, 131.55578794464083]]","[[29, 33, 25], [208, 214, 212], [70, 73, 54], [113, 118, 97], [155, 155, 149]]",122.79228943136005,183.49707235986762
20250615_205708,"[[30.800705669786836, 134.49530503599433, 134.03752191039442], [131.91085797862175, 135.87469935765498, 149.24451729081363], [198.60999325640813, 127.59882176936387, 127.77539203297292], [86.04343516539757, 137.39912110353507, 141.88579178887878], [165.40919076539234, 132.92869516628798, 153.3974791075312]]","[[42, 28, 23], [146, 117, 87], [189, 193, 194], [100, 74, 59], [180, 153, 112]]",122.55483656712131,194.55588122620853
