clip_id,video_file,datetime,date,time,year,month,day,latitude,longitude,location_label,emotion_tags,order_index,lab_colors,rgb_colors,mean_lightness,mean_saturation,tags,tag_1,tag_1_score,tag_2,tag_2_score,tag_3,tag_3_score,tag_4,tag_4_score,tag_5,tag_5_score,primary_mood,energy_level,social_context,self_focus,season,time_of_day,location_label_manual,notes,has_embedding,graph_x,graph_y
20250529_004900,D:\QCC\raw_videos\20250529_004900.mp4,2025-05-29T00:49:00,2025-05-29,00:49:00,2025,5,29,41.7844,-87.6028,,,181,"[[16.624571331110445, 129.11941987508587, 129.58073159468128], [174.13298378489117, 129.0176747880623, 146.02114005264167], [53.56096133660541, 139.27925965089767, 143.68863574346145], [87.08673063332537, 149.6369933859919, 151.81089281031436], [141.89102857525285, 132.57685443100368, 149.6511306595032]]","[[22, 19, 18], [181, 165, 134], [71, 43, 29], [120, 66, 45], [152, 129, 96]]",94.65925513223704,198.19728442621647,"Self, Past, Close, Bedroom, Thoughts",Self,0.2433569431304931,Past,0.2416949868202209,Close,0.2394788712263107,Bedroom,0.2373292446136474,Thoughts,0.2354438006877899,,,,,,,,,1,0.48340043,-0.07795231
20250530_231506,D:\QCC\raw_videos\20250530_231506.mp4,2025-05-30T23:15:06,2025-05-30,23:15:06,2025,5,30,41.7844,-87.6029,,,182,"[[22.665717557910284, 132.57018439695307, 126.50371665847737], [126.75764350304095, 130.95644722757865, 153.63479794077682], [54.38722894948389, 135.65990536494934, 137.20806515241455], [227.10874463443116, 127.39718675546392, 144.45680903660127], [89.5620405294737, 136.27256530631587, 148.5679180666759]]","[[29, 23, 27], [135, 115, 75], [65, 47, 38], [234, 223, 193], [104, 77, 50]]",104.096275034868,194.45509371830275,"Fun, Friends, Close, Past, Night",Fun,0.2644191086292267,Friends,0.2576486468315124,Close,0.2487000226974487,Past,0.2469257116317749,Night,0.245768666267395,overwhelmed,5.0,friends,5.0,spring,evening,home,"this was my birthday party, followed by my birthday when i felt truly loved. It was a lot of emotions, and nothing captured my feeling of vulneratiblity and anxiety more than filming my view of everyone looking at me (and my friend) as they sang their song. People who knew me for years to people that just met me the first time that night.",1,0.050659064,0.15446837
20250601_013314,D:\QCC\raw_videos\20250601_013314.mp4,2025-06-01T01:33:14,2025-06-01,01:33:14,2025,6,1,41.7844,-87.6029,,,183,"[[103.93107509854285, 149.47167532343454, 151.46603386699547], [13.115246020211032, 129.39409850988432, 129.21949379416344], [168.19155357344573, 129.41618539007166, 146.16061639572297], [63.268986875338314, 146.79999594881872, 148.97127816283043], [142.32524081483345, 131.79008776288023, 148.98498933327267]]","[[137, 81, 59], [19, 16, 15], [174, 158, 128], [90, 47, 29], [151, 131, 99]]",98.16642047647429,199.7892525248744,"Self, Past, Close, Fun, Bedroom",Self,0.2519796192646026,Past,0.2478436976671219,Close,0.2455709278583526,Fun,0.2442953735589981,Bedroom,0.2415396273136139,,,,,,,,,1,0.47207835,-0.07752874
20250602_001605,D:\QCC\raw_videos\20250602_001605.mp4,2025-06-02T00:16:05,2025-06-02,00:16:05,2025,6,2,41.7844,-87.6029,,,184,"[[18.268552248473213, 130.1177197287813, 128.5743602502974], [197.6853172283617, 132.2731663937208, 132.63245358030844], [53.60921043706046, 139.22710766555832, 140.0406347102488], [164.17317763528106, 133.04509935399838, 134.880699093135], [100.10580990840916, 138.99172268683967, 138.64537299395576]]","[[24, 21, 22], [202, 188, 184], [70, 43, 33], [170, 153, 145], [114, 86, 77]]",106.76841349151712,190.69833703516537,"Fun, Friends, Self, Night, Bedroom",Fun,0.2786396145820617,Friends,0.2665245234966278,Self,0.2656951248645782,Night,0.2651037573814392,Bedroom,0.2619166970252991,anxious,3.0,friends,4.0,summer,evening,home,"the last magic the gathering tournament. I was exhausted from hosting at that point, after hosting every week for a month along with my birthday party. It was great to have all these friends around me, but I was also just dead.",1,0.22581685,0.0638831
20250603_002736,D:\QCC\raw_videos\20250603_002736.mp4,2025-06-03T00:27:36,2025-06-03,00:27:36,2025,6,3,41.7844,-87.6029,,,185,"[[148.23251530891494, 131.98806694997904, 141.64645995525547], [34.35534113889329, 134.82251403708983, 137.8082156951294], [113.19257020211482, 135.69542025198646, 142.03624174316067], [68.53884997126043, 134.5534851877655, 137.07820301389754], [79.34255485501404, 164.88007287701498, 156.10758107205697]]","[[154, 137, 117], [46, 31, 22], [124, 100, 82], [77, 59, 50], [130, 44, 31]]",88.73236629523952,200.3950474168468,"Bedroom, Past, Close, Far, Window",Bedroom,0.2699019610881805,Past,0.2622267007827759,Close,0.2572094798088074,Far,0.2511151731014251,Window,0.2480785995721817,,,,,,,,,1,-0.07761695,0.19392404
20250603_215920,D:\QCC\raw_videos\20250603_215920.mp4,2025-06-03T21:59:20,2025-06-03,21:59:20,2025,6,3,41.9169,-87.6891,,,186,"[[13.412930359920011, 130.66997879241396, 126.62050427722518], [121.0560737967757, 132.6098077823002, 133.6958278516994], [159.32299269024568, 129.48073662877363, 137.15148394597608], [57.25043484378322, 137.10044324551174, 134.8200109903079], [90.99605892959023, 144.37404648122063, 144.09358003839128]]","[[19, 16, 20], [123, 110, 104], [159, 150, 135], [69, 48, 45], [114, 73, 58]]",88.40769812406297,191.0277982349241,"Fun, Close, Friends, Past, Now",Fun,0.2390467822551727,Close,0.2261156886816024,Friends,0.2246742844581604,Past,0.2231298983097076,Now,0.2190713882446289,,,,,,,,,1,-0.052828327,0.30688828
20250605_022714,D:\QCC\raw_videos\20250605_022714.mp4,2025-06-05T02:27:14,2025-06-05,02:27:14,2025,6,5,41.7844,-87.6029,,,187,"[[210.5643353716532, 132.53451603152834, 129.3771419935372], [44.83731471527566, 131.93113056342105, 138.61839243768844], [85.40794619855834, 127.8148588368258, 141.44100368088672], [135.03900945858788, 133.73377522902027, 138.15901094808325], [5.984379471332936, 128.7801866755936, 127.91087800222145]]","[[214, 202, 203], [51, 41, 28], [85, 78, 58], [142, 123, 109], [6, 7, 10]]",96.3665970430816,188.2013638252716,"Night, Window, Rain, Alone, Close",Night,0.2743162512779236,Window,0.2686059474945068,Rain,0.2604438662528991,Alone,0.2456567287445068,Close,0.2438631355762481,,,,,,,,,1,-0.16592132,-0.26717812
20250605_164830,D:\QCC\raw_videos\20250605_164830.mp4,2025-06-05T16:48:30,2025-06-05,16:48:30,2025,6,5,42.3679,-87.9324,,,188,"[[111.02224011767412, 133.0876129053205, 160.50585531617085], [148.75317277693952, 131.62174132342057, 176.01569000888537], [197.71953177810366, 128.75930151753806, 128.4582472516329], [75.7169682667197, 132.50118101874133, 138.5084799203377], [31.10579309058116, 134.6554748932273, 132.29345463462766]]","[[126, 99, 49], [168, 136, 51], [191, 191, 191], [81, 67, 54], [42, 29, 26]]",112.86354120600365,198.12402055558687,"Atmosphere, Fun, Close, Window, Now",Atmosphere,0.2070323377847671,Fun,0.2057009190320968,Close,0.2000329941511154,Window,0.1988503485918045,Now,0.1976803839206695,neutral,3.0,friends,2.0,summer,afternoon,amusement_park,"I liked this shot because it was very mechanical, and it was a weird contrast to see us getting amusement and enjoyment out of heavy duty machinery and machinations. The g-force and thrill of these machineries have been diluted into family friendly fun. ",1,-0.28604805,0.06437306
20250606_042628,D:\QCC\raw_videos\20250606_042628.mp4,2025-06-06T04:26:28,2025-06-06,04:26:28,2025,6,6,41.7844,-87.6029,,,189,"[[0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0], [0.0, 128.0, 128.0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]",0.0,181.01933598375612,"Night, Window, Bedroom, Close, Atmosphere",Night,0.2449822276830673,Window,0.243192046880722,Bedroom,0.2413861751556396,Close,0.2412651628255844,Atmosphere,0.2391968667507171,,,,,,,,,1,-0.10653879,0.16272715
20250606_232543,D:\QCC\raw_videos\20250606_232543.mp4,2025-06-06T23:25:43,2025-06-06,23:25:43,2025,6,6,41.7993,-87.5935,,,190,"[[38.249385855978396, 119.92686661666237, 139.0711360573244], [133.60849874627132, 112.38745643161971, 153.45781330845998], [169.736208839888, 122.49522812979579, 145.53037012323458], [67.8360969086367, 114.45867113829777, 148.17189936843076], [99.77459308828514, 112.72087144214186, 151.84901964031485]]","[[30, 41, 22], [112, 131, 81], [162, 163, 131], [51, 67, 31], [78, 98, 53]]",101.84095668781193,188.0833985694112,"Nature, Spring, Summer, Close, Alone",Nature,0.2547093033790588,Spring,0.248623177409172,Summer,0.2409535050392151,Close,0.2360460609197616,Alone,0.2349942028522491,,,,,,,,,1,-0.21590033,-0.04141181
20250609_022830,D:\QCC\raw_videos\20250609_022830.mp4,2025-06-09T02:28:30,2025-06-09,02:28:30,2025,6,9,41.7844,-87.6029,,,191,"[[144.8876408930693, 130.66293721573084, 149.3158943393051], [10.031399867730528, 128.9461719196863, 128.2432761835365], [46.998158367427656, 137.06272087521654, 140.6144863403009], [82.8942007315281, 147.56678581879262, 151.34099678792234], [180.38816929689347, 128.86906404779538, 145.53673048669944]]","[[152, 133, 99], [14, 14, 14], [61, 39, 27], [112, 63, 40], [185, 172, 142]]",93.0399138313298,196.4813531982601,"Self, Past, Close, Thoughts, Day",Self,0.2552395164966583,Past,0.2467100918292999,Close,0.2452286183834076,Thoughts,0.2441501468420028,Day,0.2431009709835052,,,,,,,,,1,0.4070846,-0.061535716
20250610_002820,D:\QCC\raw_videos\20250610_002820.mp4,2025-06-10T00:28:20,2025-06-10,00:28:20,2025,6,10,41.7844,-87.6028,,,192,"[[252.52581232353708, 128.12334871541108, 129.73334051084015], [76.75939357547335, 144.25867566204454, 147.89587110342302], [166.34874556997335, 128.04399048396363, 150.42345551649868], [23.81349469776083, 130.5792144061315, 131.07549648540598], [219.2438963387292, 129.2551693842534, 139.8566095572745]]","[[252, 252, 250], [101, 60, 41], [173, 157, 119], [30, 25, 22], [225, 213, 194]]",147.73826850109475,192.3867673139595,"Self, Past, Bedroom, Thoughts, Fun",Self,0.2547598779201507,Past,0.2482193261384964,Bedroom,0.2449974417686462,Thoughts,0.2429233193397522,Fun,0.2428569048643112,,,,,,,,,1,0.47097275,-0.100218184
20250611_012123,D:\QCC\raw_videos\20250611_012123.mp4,2025-06-11T01:21:23,2025-06-11,01:21:23,2025,6,11,41.7843,-87.6028,,,193,"[[64.7357014511065, 145.354731388132, 148.63590504690006], [167.6458482929937, 128.64589508542204, 149.17049431101336], [16.109259139463944, 129.9668134838346, 130.425771936043], [148.96566498413983, 131.44934812855115, 151.2721871313077], [110.30179885157351, 148.25774645122397, 152.23878533335983]]","[[90, 49, 30], [173, 158, 122], [23, 19, 16], [159, 136, 99], [143, 88, 63]]",101.55165454385548,200.38189564630576,"Self, Close, Past, Fun, Thoughts",Self,0.2555374801158905,Close,0.2489239275455474,Past,0.2477311789989471,Fun,0.2450585663318634,Thoughts,0.244215041399002,,,,,,,,,1,0.44982803,-0.08574976
20250611_103956,D:\QCC\raw_videos\20250611_103956.mp4,2025-06-11T10:39:56,2025-06-11,10:39:56,2025,6,11,41.7867,-87.601,,,194,"[[178.4680449588563, 126.60469277524004, 107.14337136316897], [78.26246000129697, 119.54664408338301, 142.20123675190322], [122.91602245659548, 119.43330797268946, 144.2127837532852], [193.37787953021186, 126.9882450839877, 135.1231843655261], [27.259442626371808, 122.62657965366863, 133.4422934666787]]","[[144, 173, 208], [66, 75, 50], [109, 117, 86], [188, 187, 174], [23, 31, 22]]",120.05676991466648,181.10787950182612,"Day, Atmosphere, Summer, Spring, Far",Day,0.2428720891475677,Atmosphere,0.2400626540184021,Summer,0.2381254285573959,Spring,0.2378752827644348,Far,0.2351791560649871,,,,,,,,,1,-0.34984675,-0.24192399
20250613_012345,D:\QCC\raw_videos\20250613_012345.mp4,2025-06-13T01:23:45,2025-06-13,01:23:45,2025,6,13,41.7843,-87.6029,,,195,"[[160.19852709022362, 130.47655111400215, 145.16933268258555], [63.80844443686666, 147.4237715136496, 152.19891262943148], [18.340057923179373, 129.9074197568792, 130.55804119277423], [141.2787710144103, 131.85981297872686, 147.01334949711233], [101.82528613842192, 150.37046944090605, 152.50954173973557]]","[[167, 150, 122], [92, 46, 23], [24, 21, 19], [150, 130, 100], [136, 78, 55]]",97.09021732062038,200.58304758971545,"Self, Bedroom, Close, Past, Fun",Self,0.248024582862854,Bedroom,0.2468695640563964,Close,0.2426284551620483,Past,0.2403984665870666,Fun,0.2387464791536331,,,,,,,,,1,0.446146,-0.05332747
20250613_202953,D:\QCC\raw_videos\20250613_202953.mp4,2025-06-13T20:29:53,2025-06-13,20:29:53,2025,6,13,41.9723,-87.6601,,,196,"[[186.91803824450415, 134.74686898767249, 145.60267344789685], [64.47191631829604, 140.44040796788062, 139.99161393137496], [118.29838506180413, 135.1268993087962, 101.52303249502435], [117.63901622759147, 149.8634799520826, 160.88330268486934], [15.678471548968048, 132.05261049704507, 128.2565625446852]]","[[202, 174, 148], [82, 52, 43], [94, 108, 155], [154, 94, 56], [25, 17, 19]]",100.60116548023277,193.93037909610035,"Close, Alone, Far, Window, Atmosphere",Close,0.2569261789321899,Alone,0.2554876506328583,Far,0.2541310787200928,Window,0.2538545429706573,Atmosphere,0.25266894698143,,,,,,,,,1,-0.17180641,0.0950358
20250614_090318,D:\QCC\raw_videos\20250614_090318.mp4,2025-06-14T09:03:18,2025-06-14,09:03:18,2025,6,14,41.7914,-87.5974,,,197,"[[31.690410451510985, 124.58806921533983, 133.42877643386856], [217.19765731236419, 126.07033079664708, 128.8000867263815], [77.40234356334003, 123.18405936369788, 139.24645531783545], [124.19641075703107, 122.02930028551869, 139.74545844811416], [163.4746250725539, 127.58556863859539, 131.55578794464083]]","[[29, 33, 25], [208, 214, 212], [70, 73, 54], [113, 118, 97], [155, 155, 149]]",122.79228943136005,183.4970723598676,"Spring, Summer, Atmosphere, Day, Far",Spring,0.2389957755804062,Summer,0.2377401441335678,Atmosphere,0.2351676523685455,Day,0.2341804355382919,Far,0.2340666353702545,,,,,,,,,1,-0.31570795,-0.28171146
20250615_205708,D:\QCC\raw_videos\20250615_205708.mp4,2025-06-15T20:57:08,2025-06-15,20:57:08,2025,6,15,47.5196,19.0197,,,198,"[[30.800705669786836, 134.49530503599433, 134.03752191039442], [131.91085797862175, 135.87469935765498, 149.24451729081363], [198.60999325640813, 127.59882176936387, 127.77539203297292], [86.04343516539757, 137.39912110353507, 141.88579178887878], [165.40919076539234, 132.92869516628798, 153.3974791075312]]","[[42, 28, 23], [146, 117, 87], [189, 193, 194], [100, 74, 59], [180, 153, 112]]",122.55483656712131,194.55588122620853,"Now, Close, Alone, Day, Past",Now,0.2335841357707977,Close,0.2328270226716995,Alone,0.2306831926107406,Day,0.2279562354087829,Past,0.2262638956308365,tired,2.0,family,2.0,summer,evening,family_home,"what a jarring change of pace. I'm speaking chinese, and you can see the kitchen where I grew up. it felt really weird to come back to all of this after such a high from spring.",1,0.002580391,0.2120402
20250616_112517,D:\QCC\raw_videos\20250616_112517.mp4,2025-06-16T11:25:17,2025-06-16,11:25:17,2025,6,16,0.0,0.0,,,199,"[[80.57853971034108, 136.52462461520392, 140.85995108170331], [163.66618661693764, 135.63601740452745, 156.72652713374265], [126.22912463043856, 133.92239580344918, 141.46389759703064], [28.620614009460155, 132.57180875556355, 132.0019198118548], [205.88414485775382, 129.21972248761097, 144.26788115686935]]","[[92, 69, 55], [184, 149, 105], [134, 114, 96], [37, 27, 24], [213, 198, 170]]",120.99572196498625,195.79870132045977,"Close, Far, Day, Atmosphere, Summer",Close,0.234170526266098,Far,0.2325183004140854,Day,0.2304686307907104,Atmosphere,0.2293468415737152,Summer,0.2288863360881805,,,,,,,,,1,-0.24332258,0.12432706
20250617_205058,D:\QCC\raw_videos\20250617_205058.mp4,2025-06-17T20:50:58,2025-06-17,20:50:58,2025,6,17,47.5196,19.0197,,,200,"[[22.698493526657046, 133.10897146663163, 129.86265937984447], [164.82774664116198, 128.91247465178284, 135.93906223455133], [131.01874649485706, 133.33783682966913, 135.33432230593397], [96.77690267208001, 151.13968575796025, 168.06800148901283], [71.54257758245711, 142.62192979623404, 125.9140902681222]]","[[32, 23, 23], [161, 155, 143], [136, 119, 111], [135, 72, 21], [85, 58, 71]]",97.37289338344264,195.9148943939775,"Fun, Far, Past, Thoughts, Night",Fun,0.2609104514122009,Far,0.2338261306285858,Past,0.2313106954097747,Thoughts,0.2213603258132934,Night,0.2213167399168014,,,,,,,,,1,-0.018818852,0.24194674
20250618_142229,D:\QCC\raw_videos\20250618_142229.mp4,2025-06-18T14:22:29,2025-06-18,14:22:29,2025,6,18,0.0,0.0,,,201,"[[10.111479243999938, 130.6471717520762, 129.00915772220563], [154.490563394861, 133.61327759596952, 141.25124647422297], [218.94749676042778, 127.57295831621933, 138.48160035394093], [53.88595634937168, 134.67807136015597, 134.91238228220845], [102.58772557921046, 134.92115712389318, 137.05507772685178]]","[[18, 13, 12], [163, 142, 123], [220, 214, 195], [62, 47, 41], [109, 90, 80]]",108.00464426557416,189.8561037062109,"Alone, Close, Fun, Summer, Far",Alone,0.2433338463306427,Close,0.2431673109531402,Fun,0.2402341961860656,Summer,0.2357507646083831,Far,0.2325387001037597,,,,,,,,,1,-0.1211829,0.12788057
20250619_180402,D:\QCC\raw_videos\20250619_180402.mp4,2025-06-19T18:04:02,2025-06-19,18:04:02,2025,6,19,47.5695,18.8991,,,202,"[[6.172102074155802, 130.50854963883444, 126.63530196640752], [160.23778322465256, 140.78432796183301, 141.770585307238], [219.22393532906688, 129.54583979944587, 131.64945498090162], [54.651655675367266, 136.20762499956, 134.1477919097781], [103.99913763964287, 140.1517067320887, 138.26671027528783]]","[[11, 7, 13], [181, 144, 129], [219, 214, 209], [65, 46, 42], [120, 88, 79]]",108.85692278857708,190.8794425860854,"Close, Friends, Now, Past, Self",Close,0.2342689037322998,Friends,0.2337889373302459,Now,0.2301265895366668,Past,0.2279640585184097,Self,0.2259950488805771,neutral,2.0,family,1.0,summer,afternoon,theater,my sister's graduation! This was a pivotal moment for her as well. Seeing her graduation and the school just reminded me of my time there and my middle school graduation. It was very interesting to get this feeling of recursion.,1,-0.09709518,0.13504988
20250619_181942,D:\QCC\raw_videos\20250619_181942.mp4,2025-06-19T18:19:42,2025-06-19,18:19:42,2025,6,19,47.5695,18.8991,,,203,"[[44.040163644326995, 134.7702939389446, 134.91796551584295], [212.7806563157452, 136.0580280883049, 134.342904565956], [93.47942192028347, 135.06551172696894, 134.88792029633572], [5.457136956935038, 130.62756431357644, 127.96988994188109], [151.7412751570871, 140.70476328285775, 147.39090315724383]]","[[54, 39, 34], [227, 202, 196], [101, 82, 76], [11, 6, 10], [174, 134, 110]]",101.49973079887556,191.88509448548385,"Close, Past, Friends, Now, Far",Close,0.2330378890037536,Past,0.2283939123153686,Friends,0.2283246517181396,Now,0.2204629331827163,Far,0.2193062603473663,,,,,,,,,1,-0.11393462,0.14686504
20250620_170914,D:\QCC\raw_videos\20250620_170914.mp4,2025-06-20T17:09:14,2025-06-20,17:09:14,2025,6,20,47.5131,19.0464,,,204,"[[122.45051303660301, 126.07426740739155, 131.20865213312499], [28.13597845908926, 126.7445401633036, 127.42504157759443], [191.82512928023775, 123.33641018280854, 116.4457875587278], [81.18888056620054, 125.97528468820748, 129.68516877350427], [156.924335102204, 125.87578099664168, 107.36465005664054]]","[[112, 114, 108], [25, 30, 31], [162, 188, 206], [70, 76, 73], [118, 151, 184]]",116.10496728886692,175.51055539560306,"Summer, Atmosphere, Spring, Day, Far",Summer,0.2553810179233551,Atmosphere,0.2522609233856201,Spring,0.2486498057842254,Day,0.2478507161140442,Far,0.2474933564662933,,,,,,,,,1,-0.29417953,-0.13937567
20250620_171022,D:\QCC\raw_videos\20250620_171022.mp4,2025-06-20T17:10:22,2025-06-20,17:10:22,2025,6,20,47.5091,19.0454,,,205,"[[162.4410808423982, 125.02452216451704, 103.7998994541587], [82.5322586203853, 127.40718834891997, 127.97256425970726], [191.54623731237467, 123.36078217787882, 123.21324215858006], [29.990994900648516, 128.92758942111269, 125.95907948722274], [128.48020280001236, 127.00960457836116, 124.58656449846481]]","[[118, 158, 198], [73, 76, 77], [170, 188, 193], [28, 30, 34], [114, 120, 126]]",118.99815489516382,175.1182324928106,"Spring, Far, Day, Atmosphere, Close",Spring,0.2346853911876678,Far,0.2316771149635315,Day,0.2316250205039978,Atmosphere,0.2302686274051666,Close,0.2259262949228286,,,,,,,,,1,-0.32751492,-0.077413015
20250621_215023,D:\QCC\raw_videos\20250621_215023.mp4,2025-06-21T21:50:23,2025-06-21,21:50:23,2025,6,21,47.5214,19.021,,,206,"[[83.58072856440053, 133.0924493394933, 137.92029949681196], [16.47086622760756, 129.42828733387296, 129.51645255488887], [170.7770458277455, 130.02757191679373, 130.55334625010343], [48.986710588297676, 130.2116242913177, 136.0467525719765], [120.67750043568017, 131.671046054376, 133.2011513947347]]","[[90, 73, 63], [22, 19, 18], [167, 161, 159], [53, 44, 34], [120, 110, 103]]",88.09857032874629,186.92804416357217,"Night, Close, Alone, Far, Summer",Night,0.3047129213809967,Close,0.2744820117950439,Alone,0.2689608633518219,Far,0.266951322555542,Summer,0.2618914842605591,,,,,,,,,1,-0.20542164,-0.20422809
20250622_194848,D:\QCC\raw_videos\20250622_194848.mp4,2025-06-22T19:48:48,2025-06-22,19:48:48,2025,6,22,47.5138,19.0489,,,207,"[[85.24865626769066, 142.6447060122477, 145.22989197244036], [195.7391813988414, 127.57205088910064, 129.99945311473786], [25.308626692623136, 132.06707830755713, 126.0949475746909], [143.84740000844116, 139.61474876971846, 146.7352139166045], [125.13584850516446, 131.4118582672624, 130.02672084723795]]","[[107, 69, 52], [188, 189, 187], [31, 25, 30], [164, 127, 104], [123, 115, 113]]",115.05594257455218,191.1424136701677,"Close, Friends, Day, Far, Summer",Close,0.2275292724370956,Friends,0.2253531217575073,Day,0.2220674753189087,Far,0.2174929976463318,Summer,0.2170584946870803,,,,,,,,,1,-0.11730059,0.278951
20250624_053459,D:\QCC\raw_videos\20250624_053459.mp4,2025-06-24T05:34:59,2025-06-24,05:34:59,2025,6,24,22.6288,113.8095,,,208,"[[155.28475013398028, 129.6305860184071, 131.29767645109268], [36.31920586157088, 130.71557193523324, 128.2525613537848], [85.99389778342598, 129.17941122702294, 128.2296152045144], [191.31034060729039, 129.9397280036794, 132.29379608064326], [126.62662714853393, 128.67578495432494, 130.77581810214758]]","[[151, 146, 141], [38, 35, 36], [80, 78, 78], [190, 183, 177], [119, 117, 114]]",119.10696430696028,183.710358740648,"Alone, Close, Window, Far, Rain",Alone,0.2525427043437958,Close,0.2477845847606659,Window,0.2466130256652832,Far,0.2442785203456878,Rain,0.2393246591091156,,,,,,,,,1,-0.18759921,-0.05120645
20250624_123544,D:\QCC\raw_videos\20250624_123544.mp4,2025-06-24T12:35:44,2025-06-24,12:35:44,2025,6,24,0.0,0.0,,,209,"[[92.87898919243622, 128.7442171641326, 125.059963488068], [205.41114536999646, 126.60242580156702, 132.88398448880622], [143.1035080551774, 129.04234181648127, 126.24456213294795], [31.172864592885105, 130.2876581306863, 125.41930237673424], [191.93259244229074, 115.15313102608015, 178.820163063659]]","[[82, 85, 90], [199, 200, 192], [135, 134, 138], [33, 31, 36], [190, 189, 89]]",132.8998199305572,187.41688396432176,"Fun, Day, Close, Window, Atmosphere",Fun,0.2523182928562164,Day,0.2451139986515045,Close,0.2449502795934677,Window,0.2402913868427276,Atmosphere,0.2383436560630798,tired,3.0,family,2.0,summer,morning,plaza,"man again, what a jarring scene change. This was the beginning of the china arc. Abruptly seeing erik's home and living space that i will very soon get extremely acquainted with.",1,-0.25117978,0.01761574
20250625_220247,D:\QCC\raw_videos\20250625_220247.mp4,2025-06-25T22:02:47,2025-06-25,22:02:47,2025,6,25,39.9263,116.5944,,,210,"[[17.75605957317034, 135.96523643319654, 127.38099932408069], [204.03024390747635, 126.61134783876629, 125.87587667270049], [102.60349606603447, 134.25561625317633, 130.54139409321033], [98.6838258897594, 180.91648954670728, 153.44297388992985], [55.85700350151976, 145.8103862567101, 129.61462742096342]]","[[29, 18, 23], [192, 200, 204], [105, 91, 91], [169, 41, 53], [75, 42, 51]]",95.78612578759208,196.88462344451167,"Fun, Night, Close, Window, Atmosphere",Fun,0.2375443130731582,Night,0.2259403616189956,Close,0.2245496362447738,Window,0.2237885594367981,Atmosphere,0.2225124239921569,,,,,,,,,1,-0.19555694,0.19939014
20250626_190408,D:\QCC\raw_videos\20250626_190408.mp4,2025-06-26T19:04:08,2025-06-26,19:04:08,2025,6,26,39.9231,116.5939,,,211,"[[216.25154404473847, 133.24223958287266, 139.68323772289784], [56.286861827713864, 127.29637169531665, 132.77135434088297], [119.72781334982025, 127.35932963842906, 128.09355934988736], [24.033773004718356, 123.38193616500763, 134.93846344371931], [194.59962731517592, 128.2183562834611, 131.4637103469472]]","[[230, 208, 191], [54, 53, 47], [109, 111, 111], [23, 28, 18], [190, 187, 182]]",122.17992390843338,184.8181798526944,"Window, Atmosphere, Nature, Day, Alone",Window,0.2865686416625976,Atmosphere,0.2795640826225281,Nature,0.266591876745224,Day,0.2644535899162292,Alone,0.2624510526657104,,,,,,,,,1,-0.114408694,0.049200177
20250626_191106,D:\QCC\raw_videos\20250626_191106.mp4,2025-06-26T19:11:06,2025-06-26,19:11:06,2025,6,26,39.9238,116.5962,,,212,"[[142.33884439475662, 127.77118430397321, 126.45579213932575], [25.22045699061239, 124.44238439203515, 134.86804181947872], [200.19042766590576, 129.38302934686251, 132.62126551299463], [64.03824416755927, 126.96639318526103, 133.74852770535026], [105.41166075125525, 127.45107337185219, 129.091877631329]]","[[130, 134, 137], [25, 29, 19], [199, 193, 187], [60, 60, 52], [96, 98, 95]]",107.43992679401784,182.87562250932416,"Atmosphere, Window, Day, Far, Rain",Atmosphere,0.2773352563381195,Window,0.2737341523170471,Day,0.2613848149776459,Far,0.2592398524284363,Rain,0.2583484649658203,,,,,,,,,1,-0.21683948,-0.06290403
20250627_145913,D:\QCC\raw_videos\20250627_145913.mp4,2025-06-27T14:59:13,2025-06-27,14:59:13,2025,6,27,39.924,116.5933,,,213,"[[84.37107758645527, 119.12122519144823, 134.01527138845898], [197.20189956256547, 122.31706037092887, 127.89088685905327], [130.21208390713596, 123.81250441749317, 132.99426533184644], [160.3109082846466, 126.52595373289388, 134.77284572309762], [38.35218423196325, 125.3591698540506, 130.46511906404066]]","[[66, 81, 68], [178, 194, 192], [115, 124, 114], [153, 152, 141], [34, 39, 34]]",122.08963071455332,180.753366629347,"Window, Close, Far, Atmosphere, Day",Window,0.2769269347190857,Close,0.2562791407108307,Far,0.2532392740249634,Atmosphere,0.2523404359817505,Day,0.2490501701831817,,,,,,,,,1,-0.2534093,-0.014943917
20250628_100137,D:\QCC\raw_videos\20250628_100137.mp4,2025-06-28T10:01:37,2025-06-28,10:01:37,2025,6,28,39.9071,116.4713,,,214,"[[116.76109039862698, 126.85187501212471, 128.70436241393466], [28.35827962962948, 125.20245661090676, 130.79494184725357], [197.04783047377612, 124.2796130805326, 122.98091875890229], [69.77547629679268, 125.75018389082695, 129.31223878824466], [167.0471503980005, 125.32827623053055, 124.2462516953772]]","[[104, 109, 108], [26, 31, 27], [177, 194, 202], [60, 65, 62], [150, 161, 166]]",115.79796543936511,178.69288950459085,"Rain, Atmosphere, Day, Far, Now",Rain,0.2534830868244171,Atmosphere,0.2469522655010223,Day,0.2372138649225235,Far,0.2361767292022705,Now,0.2274980247020721,,,,,,,,,1,-0.30473045,-0.22161804
